종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"435380","유안타제10호스팩","KOSDAQ","금융","2065","10","0.49","11832450000"
"367460","유안타제7호스팩","KOSDAQ","금융","4600","-200","-4.17","25300000000"
"367480","유안타제8호스팩","KOSDAQ","금융","2125","0","0.00","13791250000"
"430700","유안타제9호스팩","KOSDAQ","금융","2090","-10","-0.48","10951600000"
"263770","유에스티","KOSDAQ","금속","2560","-40","-1.54","60672440320"
"388720","유일로보틱스","KOSDAQ","기계·장비","26250","500","1.94","225247207500"
"340930","유일에너테크","KOSDAQ","기계·장비","16650","1000","6.39","177734487600"
"023410","유진기업","KOSDAQ","비금속","3400","115","3.50","262856934200"
"056080","유진로봇","KOSDAQ","기계·장비","4210","-30","-0.71","157926159920"
"373340","유진스팩6호","KOSDAQ","금융","2365","-5","-0.21","7142300000"
"388800","유진스팩7호","KOSDAQ","금융","2125","-10","-0.47","10646250000"
"413630","유진스팩8호","KOSDAQ","금융","2090","-10","-0.48","12372800000"
"084370","유진테크","KOSDAQ","반도체","20950","0","0.00","480091079900"
"178780","유테크","KOSDAQ","유통","1730","0","0.00","60240302320"
"179900","유티아이","KOSDAQ","IT부품","18650","-600","-3.12","303750591750"
"263050","유틸렉스","KOSDAQ","제약","6120","-240","-3.77","224988672600"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","2885","-55","-1.87","27788718130"
"072770","율호","KOSDAQ","소프트웨어","1665","0","0.00","90774539595"
"039020","이건홀딩스","KOSDAQ","종이·목재","3425","-35","-1.01","77352628325"
"067920","이글루","KOSDAQ","소프트웨어","4995","-95","-1.87","54925614405"
"044960","이글벳","KOSDAQ","유통","5580","220","4.10","70541707140"
"303530","이노뎁","KOSDAQ","소프트웨어","11000","-250","-2.22","80732289000"
"296640","이노룰스","KOSDAQ","소프트웨어","20850","4800","29.91","107205696000"
"302430","이노메트리","KOSDAQ","기계·장비","9400","-60","-0.63","92432155200"
"056090","이노시스","KOSDAQ","의료·정밀기기","1715","20","1.18","130657497950"
"073490","이노와이어리스","KOSDAQ","통신장비","26650","1250","4.92","179555547600"
"215790","이노인스트루먼트","KOSDAQ","통신장비","1255","-10","-0.79","50555351995"
"246960","이노테라피","KOSDAQ","제약","8590","220","2.63","46575349370"
"088390","이녹스","KOSDAQ","운송장비·부품","20700","900","4.55","194286970800"
"272290","이녹스첨단소재","KOSDAQ","IT부품","29250","100","0.34","588675496500"
"053350","이니텍","KOSDAQ","소프트웨어","3030","25","0.83","59966475480"
"041520","이라이콤","KOSDAQ","IT부품","4920","25","0.51","59968551600"
"264850","이랜시스","KOSDAQ","일반전기전자","2700","-40","-1.46","78369314400"
"054210","이랜텍","KOSDAQ","IT부품","11500","0","0.00","290848915000"
"164060","이루다","KOSDAQ","의료·정밀기기","4850","-90","-1.82","84650997900"
"065440","이루온","KOSDAQ","소프트웨어","2545","30","1.19","69414925900"
"115610","이미지스","KOSDAQ","반도체","1860","-5","-0.27","28510593360"
"349720","이베스트스팩5호","KOSDAQ","금융","2025","-5","-0.25","7330500000"
"078020","이베스트투자증권","KOSDAQ","금융","5230","-30","-0.57","290166623700"
"131400","이브이첨단소재","KOSDAQ","IT부품","1720","-165","-8.75","97891519280"
"351330","이삭엔지니어링","KOSDAQ","컴퓨터서비스","8150","-50","-0.61","67551438000"
"080010","이상네트웍스","KOSDAQ","인터넷","4870","-10","-0.20","48700000000"
"086890","이수앱지스","KOSDAQ","제약","5300","-130","-2.39","175868140400"
"047560","이스트소프트","KOSDAQ","소프트웨어","9300","0","0.00","105800817600"
"900110","이스트아시아홀딩스","KOSDAQ","금융","211","-19","-8.26","46405662550"
"067010","이씨에스","KOSDAQ","정보기기","3045","-25","-0.81","37435230000"
"101360","이엔드디","KOSDAQ","화학","26200","50","0.19","277946263200"
"102710","이엔에프테크놀로지","KOSDAQ","화학","22700","700","3.18","324333877200"
"066980","이엔코퍼레이션","KOSDAQ","디지털컨텐츠","2670","-30","-1.11","120336851940"
"063760","이엘피","KOSDAQ","반도체","3660","15","0.41","34129975800"
"123570","이엠넷","KOSDAQ","기타서비스","3480","0","0.00","77520751440"
"083470","이엠앤아이","KOSDAQ","IT부품","3220","0","0.00","61111149960"
"095190","이엠코리아","KOSDAQ","기계·장비","2730","-5","-0.18","116246231010"
"091120","이엠텍","KOSDAQ","IT부품","22700","50","0.22","388917647200"
"039030","이오테크닉스","KOSDAQ","반도체","63800","800","1.27","785987290000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","13350","100","0.75","404552005350"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","8800","-200","-2.22","203784812000"
"181340","이즈미디어","KOSDAQ","의료·정밀기기","2705","0","0.00","37716353295"
"353810","이지바이오","KOSDAQ","음식료·담배","4400","5","0.11","150443568000"
"099750","이지케어텍","KOSDAQ","소프트웨어","17450","-250","-1.41","111435700000"
"377330","이지트로닉스","KOSDAQ","일반전기전자","12300","450","3.80","97975084200"
"035810","이지홀딩스","KOSDAQ","음식료·담배","2960","-35","-1.17","192831701200"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","85164598100"
"092130","이크레더블","KOSDAQ","기타서비스","17200","100","0.58","207149920000"
"096040","이트론","KOSDAQ","정보기기","158","-1","-0.63","101298744610"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","5760","-50","-0.86","27470880000"
"001840","이화공영","KOSDAQ","건설","4110","10","0.24","81401673600"
"024810","이화전기","KOSDAQ","IT부품","687","-16","-2.28","84506526915"
"041830","인바디","KOSDAQ","의료·정밀기기","19000","750","4.11","259991858000"
"352940","인바이오","KOSDAQ","화학","4460","-15","-0.34","48470075800"
"079950","인베니아","KOSDAQ","기계·장비","1515","-25","-1.62","35148000000"
"277410","인산가","KOSDAQ","음식료·담배","1690","0","0.00","54727859810"
"060150","인선이엔티","KOSDAQ","기타서비스","8950","120","1.36","416744327400"
"033230","인성정보","KOSDAQ","컴퓨터서비스","1725","-25","-1.43","67646530500"
"037330","인지디스플레","KOSDAQ","IT부품","1595","-5","-0.31","69996932280"
"211050","인카금융서비스","KOSDAQ","금융","6030","50","0.84","61964038800"
"083640","인콘","KOSDAQ","통신장비","1115","25","2.29","64709372880"
"216050","인크로스","KOSDAQ","기타서비스","12200","650","5.63","156687308400"
"049070","인탑스","KOSDAQ","IT부품","28200","-50","-0.18","485040000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","25750","-350","-1.34","340324308500"
"017250","인터엠","KOSDAQ","일반전기전자","1105","-75","-6.36","23255241035"
"051370","인터플렉스","KOSDAQ","IT부품","9810","250","2.62","228842500320"
"064290","인텍플러스","KOSDAQ","반도체","14400","-150","-1.03","183145852800"
"189300","인텔리안테크","KOSDAQ","일반전기전자","57200","-600","-1.04","525305866800"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","223669017000"
"048530","인트론바이오","KOSDAQ","제약","10000","360","3.73","341507620000"
"175140","인포마크","KOSDAQ","통신장비","5640","230","4.25","49475061360"
"115310","인포바인","KOSDAQ","통신서비스","21000","-250","-1.18","67050543000"
"039290","인포뱅크","KOSDAQ","통신서비스","11500","50","0.44","99980747000"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","4400","-20","-0.45","107344415200"
"101930","인화정공","KOSDAQ","운송장비·부품","13200","100","0.76","123178506000"
"333430","일승","KOSDAQ","운송장비·부품","3945","-185","-4.48","121217016915"
"068330","일신바이오","KOSDAQ","기계·장비","1480","-30","-1.99","65439887200"
"058450","일야","KOSDAQ","화학","880","103","13.26","29365600000"
"019540","일지테크","KOSDAQ","운송장비·부품","2400","-20","-0.83","32432400000"
"094820","일진파워","KOSDAQ","건설","13100","0","0.00","197531087900"
"950140","잉글우드랩","KOSDAQ","화학","4075","-60","-1.45","80961553950"
"049550","잉크테크","KOSDAQ","화학","5390","180","3.45","105677833030"
"254120","자비스","KOSDAQ","기계·장비","1780","-10","-0.56","39484346260"
"043910","자연과환경","KOSDAQ","기타서비스","1050","-5","-0.47","85448533800"
"234920","자이글","KOSDAQ","일반전기전자","3955","25","0.64","53514749050"
"289220","자이언트스텝","KOSDAQ","오락·문화","16200","100","0.62","356338796400"
"174880","장원테크","KOSDAQ","통신장비","1075","5","0.47","23519603575"
"049630","재영솔루텍","KOSDAQ","IT부품","579","-13","-2.20","47446475187"
"110020","전진바이오팜","KOSDAQ","화학","3720","-20","-0.53","25444800000"
"208140","정다운","KOSDAQ","음식료·담배","2000","50","2.56","65368492000"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7420","20","0.27","116327435840"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","1335","5","0.38","42999404820"
"217190","제너셈","KOSDAQ","반도체","4995","0","0.00","43802024130"
"095700","제넥신","KOSDAQ","기타서비스","22000","700","3.29","553189604000"
"072520","제넨바이오","KOSDAQ","유통","1610","-110","-6.40","70145558700"
"122310","제노레이","KOSDAQ","의료·정밀기기","7580","-170","-2.19","110318137520"
"361390","제노코","KOSDAQ","통신장비","20300","50","0.25","152266016700"
"187420","제노포커스","KOSDAQ","제약","6170","-300","-4.64","138979311700"
"225220","제놀루션","KOSDAQ","제약","9400","330","3.64","90153849000"
"123330","제닉","KOSDAQ","화학","4045","-20","-0.49","28315000000"
"159580","제로투세븐","KOSDAQ","유통","6070","-50","-0.82","121598100520"
"147830","제룡산업","KOSDAQ","금속","2745","-30","-1.08","54900000000"
"033100","제룡전기","KOSDAQ","IT부품","9720","130","1.36","156126615480"
"079370","제우스","KOSDAQ","기계·장비","25300","400","1.61","262715200000"
"054950","제이브이엠","KOSDAQ","기계·장비","17450","450","2.65","210968615400"
"023440","제이스코홀딩스","KOSDAQ","금속","1880","0","0.00","69524024320"
"090470","제이스텍","KOSDAQ","반도체","6070","-10","-0.16","88608694560"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","6330","30","0.48","451325657760"
"137950","제이씨케미칼","KOSDAQ","화학","7820","620","8.61","174134305480"
"033320","제이씨현시스템","KOSDAQ","유통","3535","-35","-0.98","67569517120"
"204270","제이앤티씨","KOSDAQ","일반전기전자","4600","-10","-0.22","266102943600"
"026040","제이에스티나","KOSDAQ","기타제조","2250","-85","-3.64","37133527500"
"126880","제이엔케이히터","KOSDAQ","기계·장비","4775","-15","-0.31","110803411825"
"322510","제이엘케이","KOSDAQ","소프트웨어","3505","0","0.00","53646702820"
"033050","제이엠아이","KOSDAQ","출판·매체복제","984","-56","-5.38","32058072528"
"094970","제이엠티","KOSDAQ","IT부품","3045","-15","-0.49","50998390800"
"058420","제이웨이","KOSDAQ","오락·문화","2160","0","0.00","7799412240"
"089790","제이티","KOSDAQ","반도체","6730","180","2.75","69423402490"
"052670","제일바이오","KOSDAQ","제약","1300","-35","-2.62","37867783200"
"199820","제일전기공업","KOSDAQ","일반전기전자","9330","120","1.30","103656300000"
"038010","제일테크노스","KOSDAQ","금속","6650","80","1.22","59850000000"
"276730","제주맥주","KOSDAQ","음식료·담배","1525","-20","-1.29","87194423275"
"080220","제주반도체","KOSDAQ","반도체","3715","155","4.35","127955124595"
"216080","제테마","KOSDAQ","제약","13850","0","0.00","246561287150"
"229000","젠큐릭스","KOSDAQ","제약","5790","150","2.66","38611124520"
"082270","젬백스","KOSDAQ","기계·장비","12200","500","4.27","485716928600"
"064800","젬백스링크","KOSDAQ","유통","1050","20","1.94","87934472850"
"044060","조광ILI","KOSDAQ","기계·장비","1305","-20","-1.51","124930500120"
"034940","조아제약","KOSDAQ","제약","2235","5","0.22","69239913345"
"067000","조이시티","KOSDAQ","디지털컨텐츠","4110","200","5.12","281591467290"
"033340","좋은사람들","KOSDAQ","섬유·의류","1055","0","0.00","52653176320"
"036930","주성엔지니어링","KOSDAQ","반도체","12000","-50","-0.41","578990544000"
"239340","줌인터넷","KOSDAQ","인터넷","2900","0","0.00","78240938600"
"051980","중앙디앤엠","KOSDAQ","화학","456","-10","-2.15","16719344424"
"072020","중앙백신","KOSDAQ","제약","10000","40","0.40","99600000000"
"000440","중앙에너비스","KOSDAQ","유통","24650","-1350","-5.19","153498754500"
"078650","지나인제약","KOSDAQ","의료·정밀기기","2120","0","0.00","8647007240"
"228760","지노믹트리","KOSDAQ","제약","8840","-10","-0.11","183228465680"
"314130","지놈앤컴퍼니","KOSDAQ","제약","15900","100","0.63","223864383900"
"389030","지니너스","KOSDAQ","기타서비스","2100","-155","-6.87","68476684500"
"043610","지니뮤직","KOSDAQ","디지털컨텐츠","3520","0","0.00","204566341760"
"263860","지니언스","KOSDAQ","소프트웨어","7420","-310","-4.01","70078932000"
"303030","지니틱스","KOSDAQ","반도체","1950","-150","-7.14","69704052600"
"036180","지더블유바이텍","KOSDAQ","유통","650","-9","-1.37","31975831550"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","3950","-20","-0.50","34912268550"
"144510","지씨셀","KOSDAQ","기타서비스","43150","1200","2.86","681784843600"
"382480","지아이텍","KOSDAQ","기계·장비","3260","-55","-1.66","128304276400"
"382800","지앤비에스엔지니어링","KOSDAQ","기계·장비","11900","-250","-2.06","85568354200"
"051160","지어소프트","KOSDAQ","소프트웨어","8960","80","0.90","138650892800"
"053050","지에스이","KOSDAQ","전기·가스·수도","5720","190","3.44","171529054840"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","3455","-105","-2.95","56830980595"
"270520","지엔원에너지","KOSDAQ","기타서비스","2275","-20","-0.87","71000265700"
"065060","지엔코","KOSDAQ","섬유·의류","408","-1","-0.24","39987281952"
"204840","지엘팜텍","KOSDAQ","기타서비스","703","2","0.29","43659154883"
"311320","지오엘리먼트","KOSDAQ","일반전기전자","19700","-1200","-5.74","124253416000"
"388050","지투파워","KOSDAQ","일반전기전자","5680","-50","-0.87","103475689680"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","1425","0","0.00","27234074175"
"018120","진로발효","KOSDAQ","음식료·담배","21100","-50","-0.24","139705632000"
"109820","진매트릭스","KOSDAQ","기타서비스","4600","65","1.43","93810744000"
"086060","진바이오텍","KOSDAQ","유통","3950","0","0.00","34011818650"
"036890","진성티이씨","KOSDAQ","기계·장비","8740","390","4.67","196495022320"
"363250","진시스템","KOSDAQ","의료·정밀기기","5210","-430","-7.62","36057263800"
"007370","진양제약","KOSDAQ","제약","5530","0","0.00","66360000000"
"085660","차바이오텍","KOSDAQ","제약","13450","150","1.13","756808877100"
"261780","차백신연구소","KOSDAQ","기타서비스","4775","55","1.17","126199248550"
"158310","참존글로벌","KOSDAQ","기계·장비","1680","0","0.00","80373095040"
"094850","참좋은여행","KOSDAQ","기타서비스","10450","50","0.48","146300000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","10950","200","1.86","100640190750"
"278280","천보","KOSDAQ","화학","187000","-1400","-0.74","1870000000000"
"362320","청담글로벌","KOSDAQ","유통","7790","-10","-0.13","160094549100"
"066360","체리부로","KOSDAQ","음식료·담배","901","11","1.24","42232148629"
"047820","초록뱀미디어","KOSDAQ","오락·문화","10350","-50","-0.48","224726465700"
"131100","초록뱀이앤엠","KOSDAQ","유통","2480","15","0.61","66546345920"
"052300","초록뱀컴퍼니","KOSDAQ","유통","549","7","1.29","63178921098"
"094360","칩스앤미디어","KOSDAQ","반도체","16150","-650","-3.87","155691087250"
"016790","카나리아바이오","KOSDAQ","음식료·담배","22300","1900","9.31","990923201400"
"016920","카스","KOSDAQ","유통","1640","-20","-1.20","43449402320"
"284620","카이노스메드","KOSDAQ","기타서비스","3365","-70","-2.04","93958862540"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","37100","-1100","-2.88","3051082370700"
"042000","카페24","KOSDAQ","인터넷","9620","10","0.10","216423044760"
"317530","캐리소프트","KOSDAQ","오락·문화","4825","-265","-5.21","33587770700"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1815","-135","-6.92","30073076220"
"050110","캠시스","KOSDAQ","IT부품","2330","290","14.22","172010194940"
"223310","커머스마이너","KOSDAQ","소프트웨어","3320","0","0.00","50836291520"
"900310","컬러레이","KOSDAQ","금융","815","-10","-1.21","52193965125"
"078340","컴투스","KOSDAQ","디지털컨텐츠","72600","300","0.41","934102092000"
"063080","컴투스홀딩스","KOSDAQ","디지털컨텐츠","38600","-100","-0.26","254574411200"
"307930","컴퍼니케이","KOSDAQ","금융","4610","-100","-2.12","71962100000"
"079190","케스피온","KOSDAQ","통신장비","1295","-30","-2.26","41160535115"
"263700","케어랩스","KOSDAQ","기타서비스","7600","-370","-4.64","137587770400"
"214370","케어젠","KOSDAQ","제약","109400","4400","4.19","1175284200000"
"221980","케이디켐","KOSDAQ","화학","12600","250","2.02","50838480000"
"342550","케이비제20호스팩","KOSDAQ","금융","2050","-20","-0.97","13327050000"
"424140","케이비제21호스팩","KOSDAQ","금융","2080","0","0.00","16036800000"
"436530","케이비제22호스팩","KOSDAQ","금융","2075","0","0.00","10831500000"
"192250","케이사인","KOSDAQ","소프트웨어","1400","5","0.36","98939759800"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","4725","-45","-0.94","56700000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","3715","-15","-0.40","63712250000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2650","-145","-5.19","44297023700"
"093320","케이아이엔엑스","KOSDAQ","인터넷","49900","-300","-0.60","243512000000"
"073010","케이에스피","KOSDAQ","기계·장비","1750","-10","-0.57","63336449750"
"105330","케이엔더블유","KOSDAQ","일반전기전자","8860","-730","-7.61","107519484520"
"272110","케이엔제이","KOSDAQ","기계·장비","10850","50","0.46","86207535750"
"039420","케이엘넷","KOSDAQ","통신서비스","2460","-35","-1.40","59420635800"
"083550","케이엠","KOSDAQ","섬유·의류","5390","-60","-1.10","60646210240"
"032500","케이엠더블유","KOSDAQ","통신장비","23800","-400","-1.65","947737015400"
"225430","케이엠제약","KOSDAQ","화학","1230","10","0.82","34301071500"
"102370","케이옥션","KOSDAQ","유통","4780","20","0.42","129892365300"
"036030","케이티알파","KOSDAQ","유통","5010","-70","-1.38","245586607830"
"064820","케이프","KOSDAQ","운송장비·부품","4215","-5","-0.12","130250783520"
"347140","케이프이에스제4호","KOSDAQ","금융","2015","-5","-0.25","6063135000"
"256940","케이피에스","KOSDAQ","반도체","4830","50","1.05","90556018140"
"024880","케이피에프","KOSDAQ","금속","6910","-30","-0.43","137693725030"
"042040","케이피엠테크","KOSDAQ","화학","368","6","1.66","59079460416"
"054410","케이피티유","KOSDAQ","금속","5080","125","2.52","25704800000"
"258610","케일럼","KOSDAQ","금속","3540","-240","-6.35","78399537480"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","13400","450","3.47","164118483200"
"217600","켐온","KOSDAQ","기타서비스","2385","-230","-8.80","152309295900"
"089010","켐트로닉스","KOSDAQ","화학","16350","50","0.31","242930866950"
"220260","켐트로스","KOSDAQ","화학","8340","-110","-1.30","221496280380"
"052400","코나아이","KOSDAQ","소프트웨어","15150","-50","-0.33","235720637700"
"402030","코난테크놀로지","KOSDAQ","소프트웨어","18450","1000","5.73","104804191800"
"391710","코닉오토메이션","KOSDAQ","소프트웨어","4505","325","7.78","181160565110"
"046070","코다코","KOSDAQ","운송장비·부품","971","-25","-2.51","37931392576"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1655","-35","-2.07","62629506310"
"078940","코드네이처","KOSDAQ","건설","1485","-210","-12.39","57331200465"
"080530","코디","KOSDAQ","화학","1510","-20","-1.31","42719859980"
"224060","코디엠","KOSDAQ","반도체","875","63","7.76","53123375375"
"104540","코렌텍","KOSDAQ","의료·정밀기기","9240","-160","-1.70","114098476800"
"027050","코리아나","KOSDAQ","화학","2850","0","0.00","114000000000"
"290510","코리아센터","KOSDAQ","소프트웨어","4725","75","1.61","541175257350"
"190650","코리아에셋투자증권","KOSDAQ","금융","7630","70","0.93","48740440000"
"101670","코리아에스이","KOSDAQ","금속","15700","-400","-2.48","302219505000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","2610","-40","-1.51","72665177040"
"036690","코맥스","KOSDAQ","통신장비","2750","-50","-1.79","42880961750"
"049430","코메론","KOSDAQ","의료·정밀기기","9380","30","0.32","84870240000"
"183300","코미코","KOSDAQ","반도체","46750","900","1.96","468455897250"
"041960","코미팜","KOSDAQ","제약","6730","110","1.66","431970945480"
"089890","코세스","KOSDAQ","반도체","7250","-20","-0.28","120240974500"
"009730","코센","KOSDAQ","금속","2715","0","0.00","53431463355"
"082660","코스나인","KOSDAQ","화학","958","80","9.11","47640700056"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","4000","-35","-0.87","82512000000"
"241710","코스메카코리아","KOSDAQ","화학","6930","-170","-2.39","74012400000"
"069110","코스온","KOSDAQ","화학","2630","0","0.00","62963935800"
"166480","코아스템","KOSDAQ","제약","10350","-1300","-11.16","164897576550"
"045970","코아시아","KOSDAQ","IT부품","6180","-60","-0.96","162625933680"
"196450","코아시아옵틱스","KOSDAQ","의료·정밀기기","1505","20","1.35","62055102130"
"029960","코엔텍","KOSDAQ","기타서비스","7890","-70","-0.88","394500000000"
"102940","코오롱생명과학","KOSDAQ","제약","42000","1150","2.82","479318952000"
"950160","코오롱티슈진","KOSDAQ","제약","8010","0","0.00","551809300500"
"056000","코원플레이","KOSDAQ","디지털컨텐츠","2860","0","0.00","56399843500"
"033290","코웰패션","KOSDAQ","유통","5020","10","0.20","444271174680"
"056360","코위버","KOSDAQ","통신장비","6560","40","0.61","64267008000"
"282880","코윈테크","KOSDAQ","기계·장비","24000","-50","-0.21","234008952000"
"121850","코이즈","KOSDAQ","IT부품","2475","-35","-1.39","48545083125"
"015710","코콤","KOSDAQ","통신장비","3755","-15","-0.40","65827027500"
"052330","코텍","KOSDAQ","정보기기","9850","0","0.00","153409337200"
"322780","코퍼스코리아","KOSDAQ","오락·문화","1785","-80","-4.29","63823878090"
"126600","코프라","KOSDAQ","화학","4690","10","0.21","138523342860"
"200130","콜마비앤에이치","KOSDAQ","제약","21450","200","0.94","633709319100"
"294570","쿠콘","KOSDAQ","소프트웨어","25300","400","1.61","255319630500"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","5080","-80","-1.55","83715407880"
"365270","큐라클","KOSDAQ","기타서비스","12000","0","0.00","165479616000"
"060280","큐렉소","KOSDAQ","유통","7070","-200","-2.75","275073126300"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","818","31","3.94","103046300096"
"051780","큐로홀딩스","KOSDAQ","유통","402","0","0.00","50017824900"
"115180","큐리언트","KOSDAQ","기타서비스","13050","100","0.77","115929179100"
"182360","큐브엔터","KOSDAQ","오락·문화","16400","700","4.46","226396866800"
"066310","큐에스아이","KOSDAQ","반도체","9480","-90","-0.94","87894967080"
"016600","큐캐피탈","KOSDAQ","금융","432","12","2.86","77002752384"
"096240","크레버스","KOSDAQ","기타서비스","19800","-150","-0.75","228566527200"
"043590","크로바하이텍","KOSDAQ","반도체","1465","-80","-5.18","52382016995"
"114120","크루셜텍","KOSDAQ","IT부품","10850","0","0.00","24913021350"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","19400","-450","-2.27","227280312000"
"900250","크리스탈신소재","KOSDAQ","금융","792","-12","-1.49","75945702888"
"083790","크리스탈지노믹스","KOSDAQ","기타서비스","3165","35","1.12","219165128190"
"045520","크린앤사이언스","KOSDAQ","기계·장비","6690","-10","-0.15","43485000000"
"036170","클라우드에어","KOSDAQ","반도체","1000","0","0.00","61365626000"
"214150","클래시스","KOSDAQ","의료·정밀기기","15000","50","0.33","971650530000"
"352770","클리노믹스","KOSDAQ","기타서비스","5710","-380","-6.24","77771005110"
"237880","클리오","KOSDAQ","화학","13250","50","0.38","239445427250"
"139670","키네마스터","KOSDAQ","소프트웨어","7160","-110","-1.51","96991558120"
"413600","키움제6호스팩","KOSDAQ","금융","2130","-5","-0.23","7305900000"
"433530","키움제7호스팩","KOSDAQ","금융","2075","-20","-0.95","8517875000"
"054780","키이스트","KOSDAQ","오락·문화","5880","10","0.17","114941022840"
"219130","타이거일렉","KOSDAQ","반도체","20500","-1150","-5.31","129442945000"
"065130","탑엔지니어링","KOSDAQ","기계·장비","5020","-10","-0.20","80200810140"
"134580","탑코미디어","KOSDAQ","통신장비","5620","220","4.07","73698347700"
"023160","태광","KOSDAQ","금속","16750","50","0.30","443875000000"
"323280","태성","KOSDAQ","기계·장비","1375","-25","-1.79","33195566250"
"053620","태양","KOSDAQ","금속","7910","40","0.51","68026000000"
"044490","태웅","KOSDAQ","금속","10150","-50","-0.49","203074917150"
"124560","태웅로직스","KOSDAQ","운송","4500","35","0.78","172874628000"
"191420","테고사이언스","KOSDAQ","제약","15150","250","1.68","122848835100"
"073640","테라사이언스","KOSDAQ","금속","1460","10","0.69","120052840580"
"182690","테라셈","KOSDAQ","유통","41","-24","-36.92","867689068"
"066700","테라젠이텍스","KOSDAQ","제약","3870","20","0.52","125676063450"
"095610","테스","KOSDAQ","반도체","15350","250","1.66","303442269100"
"089030","테크윙","KOSDAQ","반도체","5750","130","2.31","214783458750"
"054450","텔레칩스","KOSDAQ","반도체","12900","-150","-1.15","178741251900"
"091440","텔레필드","KOSDAQ","통신장비","2260","-155","-6.42","22540406060"
"200230","텔콘RF제약","KOSDAQ","통신장비","1025","-15","-1.44","111319407500"
"215480","토박스코리아","KOSDAQ","유통","4605","-90","-1.92","44276876985"
"051360","토비스","KOSDAQ","정보기기","7970","-20","-0.25","130843952260"
"045340","토탈소프트","KOSDAQ","소프트웨어","4300","-40","-0.92","36799572000"
"108230","톱텍","KOSDAQ","기계·장비","5820","-30","-0.51","221295285900"
"079970","투비소프트","KOSDAQ","소프트웨어","1270","0","0.00","56132629670"
"199800","툴젠","KOSDAQ","기타서비스","64000","-4500","-6.57","502555328000"
"105550","트루윈","KOSDAQ","일반전기전자","2460","10","0.41","109057881120"
"290090","트윔","KOSDAQ","소프트웨어","14100","-200","-1.40","103739678400"
"026150","특수건설","KOSDAQ","건설","7860","0","0.00","137914161660"
"322180","티라유텍","KOSDAQ","소프트웨어","7360","-180","-2.39","40415600000"
"117730","티로보틱스","KOSDAQ","기계·장비","6560","10","0.15","92827260320"
"033830","티비씨","KOSDAQ","방송서비스","1025","25","2.50","102500000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","3045","50","1.67","168840545475"
"064760","티씨케이","KOSDAQ","반도체","96100","2400","2.56","1121967500000"
"246710","티앤알바이오팹","KOSDAQ","제약","11850","-350","-2.87","246432173400"
"340570","티앤엘","KOSDAQ","제약","37150","-1100","-2.88","301955200000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","984","7","0.72","103919296344"
"277880","티에스아이","KOSDAQ","기계·장비","8300","120","1.47","154739821600"
"131290","티에스이","KOSDAQ","반도체","38350","-3850","-9.12","424205802150"
"356860","티엘비","KOSDAQ","일반전기전자","36200","450","1.26","177970603000"
"062860","티엘아이","KOSDAQ","반도체","5660","10","0.18","55879595200"
"321550","티움바이오","KOSDAQ","기타서비스","11550","-100","-0.86","277021275300"
"104480","티케이케미칼","KOSDAQ","화학","3010","55","1.86","273595256340"
"081150","티플랙스","KOSDAQ","금속","4040","-160","-3.81","98044344080"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","2810","-20","-0.71","31687467990"
"084730","팅크웨어","KOSDAQ","통신장비","13800","0","0.00","143874411600"
"046210","파나진","KOSDAQ","의료·정밀기기","3200","-20","-0.62","102837312000"
"058530","파나케이아","KOSDAQ","기계·장비","1620","0","0.00","29287053360"
"034230","파라다이스","KOSDAQ","오락·문화","15000","-50","-0.33","1364140080000"
"033540","파라텍","KOSDAQ","기계·장비","859","8","0.94","62857650561"
"043200","파루","KOSDAQ","IT부품","863","-7","-0.80","36077123845"
